COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,й╩дёи╥,дс╢q,дHдf▒Kл╫,з▀╛iдё,з▀еодё,з▀ж╤дё,ж╤д╞л№╝╞,╕ъо╞о╔╢б
64000,░к╢пел,64000170,дпкZ░╧,64000170-013,днйMи╜,103.33,2.52,3666.27,29.52,15.99,13.54,84.68,109Y09M
64000,░к╢пел,64000170,дпкZ░╧,64000170-014,дпйMи╜,103.04,2.76,10427.43,34.37,17.94,16.43,91.56,109Y09M
64000,░к╢пел,64000170,дпкZ░╧,64000170-015,икдsи╜,100.9,2.62,7378.47,31.81,18.52,13.29,71.73,109Y09M
64000,░к╢пел,64000170,дпкZ░╧,64000170-016,дп╖Oи╜,97.65,2.48,5577.55,36.5,14.31,22.19,155.09,109Y09M
64000,░к╢пел,64000180,│╛кQ░╧,64000180-001,│╛кQи╜,99.56,2.1,1554.41,32.66,11.54,21.12,182.97,109Y09M
64000,░к╢пел,64000180,│╛кQ░╧,64000180-002,╣┌╕╠и╜,101.29,2.16,1262.7,33.24,10.84,22.4,206.55,109Y09M
64000,░к╢пел,64000180,│╛кQ░╧,64000180-003,дj╡╪и╜,97.46,2.35,5084.96,39.73,12.05,27.68,229.67,109Y09M
64000,░к╢пел,64000180,│╛кQ░╧,64000180-004,ПщоHи╜,110.58,2.67,1240.41,36.29,11.72,24.57,209.54,109Y09M
64000,░к╢пел,64000180,│╛кQ░╧,64000180-005,дпм№и╜,108.09,2.58,1797.43,38.06,12.08,25.97,214.95,109Y09M
64000,░к╢пел,64000180,│╛кQ░╧,64000180-006,дjж╦и╜,111.51,2.5,339.08,41.91,12.5,29.41,235.29,109Y09M
64000,░к╢пел,64000180,│╛кQ░╧,64000180-007,╡╪м№и╜,99.07,2.74,3846.67,36.45,13.93,22.51,161.57,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-001,енжwи╜,94.74,2.44,10353.07,53.47,16.32,37.15,227.61,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-002,йгдsи╜,102.3,2.49,4855.63,39.27,16.92,22.35,132.06,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-003,╣╪д╤и╜,91.1,2.68,6199.87,50.34,25.43,24.91,97.93,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-004,║√дпи╜,97.91,2.59,8927.31,49.74,16.32,33.42,204.84,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-005,лсмїи╜,92.4,2.61,13397.92,29.8,14.85,14.95,100.72,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-006,дj┐ёи╜,114.53,2.92,714.31,38.83,11.55,27.28,236.29,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-007,й╛з╡и╜,92.43,2.34,18496.42,58.75,23.11,35.65,154.27,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-008,йMени╜,102.87,2.69,1475.22,33.71,14.39,19.32,134.21,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-009,лeоpи╜,93.76,2.77,5912.49,40.72,16.12,24.59,152.52,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-010,╝Bнэи╜,108.96,2.72,1785.52,40.28,13.51,26.77,198.06,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-011,иєйMи╜,93.44,3.05,2175.5,34.62,16.1,18.52,115.08,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-012,лсиєи╜,98.14,2.68,4187.41,35.55,14.75,20.8,141.03,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-013,лH╕qи╜,94.98,2.51,2233.23,41.58,14.43,27.15,188.17,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-014,╝цй│и╜,115.59,2.7,496.49,37.6,14.22,23.38,164.44,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-015,дTйMи╜,103.9,2.76,216.37,39.27,12.9,26.37,204.35,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-016,дп╣╪и╜,95.24,2.61,11117.29,42.01,12.75,29.26,229.5,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-017,║╤мїи╜,102.69,2.61,6547.8,35.31,15.78,19.53,123.72,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-018,╡{н╗и╜,99.42,2.81,3296.91,32.16,15.39,16.77,108.93,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-019,ж╦│Єи╜,94.12,3,4683.85,38.15,25.59,12.55,49.05,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-020,еxдWи╜,93.27,2.96,6683.21,38.61,25.16,13.45,53.46,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-021,╞W╕╠и╜,97.41,3.11,1287.95,35.35,18.1,17.25,95.27,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-022,е╒ж╠и╜,103.4,2.76,954.26,31.92,15.45,16.47,106.56,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-023,е█╝ци╜,100.46,2.87,4184.25,34.59,14.92,19.67,131.82,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-024,║╓┐│и╜,105.13,2.78,2615.29,39.86,13.75,26.11,189.83,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-025,е╗мwи╜,102.45,2.59,413.5,38.3,16.02,22.28,139.13,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-026,╣┼┐│и╜,104.46,2.7,973.58,38.51,13.48,25.03,185.6,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-027,╣┼оpи╜,107.4,3.02,1017.28,37.85,14.48,23.37,161.4,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-028,╡╪▒^и╜,106.75,2.69,617.41,36.69,13.24,23.45,177.14,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-029,дj▓°и╜,111.03,2.75,356.87,45.7,21.87,23.83,108.99,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-030,иє║aи╜,94.92,2.54,5389.05,38.51,12.84,25.67,200,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-031,м░└Hи╜,115.08,2.98,514.71,43.39,22.72,20.67,90.98,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-032,╣╪оpи╜,96.24,2.81,8243.5,42.84,20.58,22.26,108.18,109Y09M
64000,░к╢пел,64000190,йгдs░╧,64000190-033,дп╕qи╜,92.77,2.2,13375.48,70.61,18.22,52.39,287.56,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-001,╛Ї└Yи╜,96.28,2.5,3139.16,44.33,18.03,26.29,145.81,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-002,╛Їлnи╜,101.63,2.38,480.86,54.83,14.93,39.9,267.23,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-003,еK╢йи╜,104.43,2.69,8087.3,45.23,14.07,31.16,221.57,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-004,еK┬╫и╜,99.54,2.63,9410.82,39.71,15.71,24,152.8,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-005,иб╝dи╜,111.53,2.88,699.99,38.57,10.41,28.16,270.59,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-006,кFкLи╜,97.78,3,2626.65,40.77,14.68,26.09,177.78,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-007,жшкLи╜,103.62,2.86,2014.43,50.48,13.38,37.09,277.14,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-008,е╒╛Ёи╜,94.42,2.67,6048.8,38.3,18.11,20.19,111.44,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-009,╡зиqи╜,108.77,2.94,688.97,38.09,13.17,24.92,189.29,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-010,╖s▓°и╜,96.36,2.05,1081.63,28.79,15.26,13.53,88.71,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-011,е╥е_и╜,105.64,2.66,2557.89,38.11,10.12,28,276.69,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-012,е╥лnи╜,110.37,2.65,2516.04,37.32,11.41,25.92,227.23,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-013,│╗╞Qи╜,104.23,2.47,402.98,27.3,6.15,21.16,344.29,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-014,дд▒Tи╜,119.88,2.7,299.61,38,10.02,27.98,279.25,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-015,еKйMи╜,96.44,2.79,6637.5,38.73,13.98,24.75,177.07,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-016,╝wкQи╜,106.44,2.81,7495.44,42.62,21.68,20.94,96.58,109Y09M
64000,░к╢пел,64000200,╛Ї└Y░╧,64000200-017,дT╝wи╜,100.88,3.04,1426.86,44.82,18.82,26,138.14,109Y09M
64000,░к╢пел,64000210,┐P▒_░╧,64000210-001,жyдsи╜,105.53,2.7,119.54,44.35,10,34.35,343.53,109Y09M
64000,░к╢пел,64000210,┐P▒_░╧,64000210-002,├гкLи╜,111.7,2.8,481.73,36.54,13.78,22.76,165.15,109Y09M
64000,░к╢пел,64000210,┐P▒_░╧,64000210-003,жwй█и╜,122.45,2.97,958.3,44.41,13.43,30.97,230.59,109Y09M
64000,░к╢пел,64000210,┐P▒_░╧,64000210-004,ид▒Jи╜,109.65,2.76,328.34,31.92,11.67,20.25,173.61,109Y09M
64000,░к╢пел,64000210,┐P▒_░╧,64000210-005,╗ё╢пи╜,108.88,2.64,612.7,35.62,9.95,25.67,257.92,109Y09M
64000,░к╢пел,64000210,┐P▒_░╧,64000210-006,кўдsи╜,121.94,2.59,109.26,44.11,13.15,30.96,235.42,109Y09M
64000,░к╢пел,64000210,┐P▒_░╧,64000210-007,кF┐Pи╜,101.81,3.18,600.3,37.83,14.51,23.31,160.64,109Y09M
64000,░к╢пел,64000210,┐P▒_░╧,64000210-008,лn┐Pи╜,110.02,2.58,2166.53,34.15,14.38,19.77,137.42,109Y09M
64000,░к╢пел,64000210,┐P▒_░╧,64000210-009,жш┐Pи╜,105.74,2.84,1128.66,37.33,13.9,23.43,168.56,109Y09M
64000,░к╢пел,64000210,┐P▒_░╧,64000210-010,╛юдsи╜,135.53,2.39,349.67,34.65,8.05,26.61,330.65,109Y09M
64000,░к╢пел,64000210,┐P▒_░╧,64000210-011,▓`дЇи╜,102.83,2.7,188.31,40.13,11.49,28.65,249.33,109Y09M
64000,░к╢пел,64000220,е╨╝d░╧,64000220-001,│└оHи╜,136.25,2.41,62.26,41.57,9.74,31.84,326.92,109Y09M
64000,░к╢пел,64000220,е╨╝d░╧,64000220-002,лnжwи╜,137.12,2.1,62.59,54.04,4.68,49.36,1054.55,109Y09M
64000,░к╢пел,64000220,е╨╝d░╧,64000220-003,дjжPи╜,125.29,2.09,69.41,47.88,5.02,42.86,853.85,109Y09M
64000,░к╢пел,64000220,е╨╝d░╧,64000220-004,е╨╝dи╜,114.29,1.91,30.76,51.82,3.24,48.58,1500,109Y09M
64000,░к╢пел,64000220,е╨╝d░╧,64000220-005,дCмPи╜,116.49,1.65,67.12,62.79,4.65,58.14,1250,109Y09M
64000,░к╢пел,64000220,е╨╝d░╧,64000220-006,▒R╝wи╜,115.4,2.73,325.12,49.71,11.88,37.83,318.52,109Y09M
64000,░к╢пел,64000220,е╨╝d░╧,64000220-007,жш╝wи╜,125.39,2.38,88.54,49.74,8.52,41.22,483.67,109Y09M
64000,░к╢пел,64000220,е╨╝d░╧,64000220-008,дTйMи╜,145.1,1.92,62.85,55.6,8.3,47.3,570,109Y09M
64000,░к╢пел,64000220,е╨╝d░╧,64000220-009,еjлFи╜,136.24,2.09,45.68,65.44,10.09,55.35,548.48,109Y09M
64000,░к╢пел,64000220,е╨╝d░╧,64000220-010,╖s┐│и╜,114.21,2.39,157.04,48.97,9.66,39.31,407.14,109Y09M
64000,░к╢пел,64000230,к№╜м░╧,64000230-001,е█жwи╜,103.32,2.93,616.14,36.49,12.26,24.23,197.73,109Y09M
64000,░к╢пел,64000230,к№╜м░╧,64000230-002,дд╕Їи╜,104.51,3.19,521.25,45.05,15.41,29.64,192.28,109Y09M
64000,░к╢пел,64000230,к№╜м░╧,64000230-003,Фвдsи╜,107.7,2.85,356.87,41.62,15.15,26.46,174.67,109Y09M
64000,░к╢пел,64000230,к№╜м░╧,64000230-004,┤флси╜,102.62,3.13,461.53,36.84,16.43,20.41,124.24,109Y09M
64000,░к╢пел,64000230,к№╜м░╧,64000230-005,▒^дsи╜,95.52,3.02,245.48,40.65,11.61,29.03,250,109Y09M
64000,░к╢пел,64000230,к№╜м░╧,64000230-006,к№╜ми╜,98.34,3.01,2778.19,37.03,17.62,19.4,110.11,109Y09M
64000,░к╢пел,64000230,к№╜м░╧,64000230-007,▓M╜ми╜,101.1,3.03,9736.43,39.41,16.73,22.67,135.48,109Y09M
64000,░к╢пел,64000230,к№╜м░╧,64000230-008,йM╜ми╜,99.33,3.08,3786.05,37.46,15.29,22.17,144.97,109Y09M
64000,░к╢пел,64000230,к№╜м░╧,64000230-009,лC║Xи╜,106.93,2.86,972.53,35.74,13.56,22.18,163.58,109Y09M
64000,░к╢пел,64000230,к№╜м░╧,64000230-010,┤_жwи╜,100.54,3.03,376.3,36.3,10.58,25.72,243.06,109Y09M
64000,░к╢пел,64000230,к№╜м░╧,64000230-011,е╔оwи╜,119.48,2.71,276.42,34.25,10.88,23.37,214.74,109Y09M
64000,░к╢пел,64000230,к№╜м░╧,64000230-012,лn╜ми╜,100.18,2.93,2157.77,38.51,15.58,22.93,147.15,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-001,ж╦║ни╜,98.53,3.2,1365.97,38.54,18.01,20.52,113.95,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-002,│╗╝dи╜,101.61,3.02,650.21,45.41,17.32,28.09,162.2,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-003,╖s╣Fи╜,109.5,3.14,731.75,41.74,16.22,25.52,157.32,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-004,лс╢mи╜,106.01,3.29,403.28,43.3,19.94,23.37,117.2,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-005,е_└ни╜,99.86,2.94,359.37,37.15,14.73,22.43,152.29,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-006,к└жши╜,104.31,2.63,2627.13,38.04,12.82,25.22,196.64,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-007,е╥е_и╜,106.12,3.19,550.68,42.68,17.19,25.49,148.31,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-008,е╥лnи╜,110.43,3.17,1354.32,42.12,15.31,26.82,175.18,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-009,дUз|и╜,109.2,3.24,729.06,38.45,15.36,23.09,150.3,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-010,ж╦╢щи╜,114.72,3.12,398.72,35.23,10.99,24.24,220.48,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-011,ж╦кFи╜,101.51,2.96,10520.51,48.7,26.68,22.02,82.53,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-012,ж╦жши╜,102.75,3.05,2244.59,48.1,23.64,24.46,103.44,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-013,дхе_и╜,99.03,3.14,2608.66,45.77,23.42,22.35,95.46,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-014,дхлnи╜,101.3,3.17,1234.01,51.34,24.92,26.42,106,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-015,дT╖▌и╜,100.41,2.96,305.17,45.99,15.73,30.27,192.45,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-016,└n╝dи╜,104.93,2.96,1031.46,40.02,20.19,19.83,98.21,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-017,к└кFи╜,107,2.72,439.25,38.84,12.13,26.71,220.24,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-018,к└дди╜,104.74,2.71,9217.22,44.38,10.64,33.74,317.14,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-019,ж╦лnи╜,96.64,2.72,1445.16,54.71,24.94,29.77,119.37,109Y09M
64000,░к╢пел,64000240,╕Їж╦░╧,64000240-020,к└лnи╜,98.91,2.7,4409.05,29.31,11.57,17.74,153.29,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-001,о№дsи╜,107.8,2.73,387.83,44.24,11.76,32.47,276,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-002,╝Bоaи╜,111.2,2.7,834.59,39.82,9.55,30.28,317.11,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-003,д╙╖▌и╜,111.51,2.48,730.92,44.83,12.32,32.51,264,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-004,д╜БFи╜,104.9,2.84,3107.79,36.21,17.12,19.09,111.48,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-005,╕ннэи╜,103.83,2.87,8731.47,37.41,18.27,19.14,104.8,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-006,дj┤Єи╜,100.37,2.67,1585.26,34.89,14.69,20.2,137.47,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-007,е╨з└и╜,107.33,2.6,771.37,43.29,13.42,29.87,222.64,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-008,┤Єд║и╜,104.09,2.78,1607.18,30.38,14.48,15.9,109.86,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-009,о№оHи╜,103.54,2.89,1316.19,39.54,12.81,26.73,208.65,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-010,дх╜хи╜,104.39,2.69,2621.3,41.32,14.02,27.3,194.78,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-011,дд╜хи╜,105.18,2.57,1088.16,36.15,12.16,23.99,197.31,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-012,╢h╜хи╜,109.89,2.56,1142.34,35.32,11.91,23.41,196.49,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-013,й╛┐│и╜,111.38,2.61,589.28,39.53,9.48,30.05,316.98,109Y09M
64000,░к╢пел,64000250,┤Єд║░╧,64000250-014,┤ЄкFи╜,93.9,2.36,2841.22,29.69,12.41,17.28,139.2,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-001,║╓╝wи╜,106.36,2.81,2894.02,39.27,9.88,29.39,297.37,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-002,╕U║╓и╜,107.52,2.63,2227.06,41.8,14.12,27.67,195.96,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-003,е╒╢│и╜,105.07,2.62,1802.98,38.12,12.3,25.82,209.83,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-004,╣┼╜чи╜,101.45,3.06,4677.44,35.27,15.71,19.56,124.52,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-005,╣┼жwи╜,102.03,3.24,10217.73,35.74,16.28,19.47,119.6,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-006,╣┼йwи╜,117.44,2.58,13044.82,44.96,10.2,34.76,340.7,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-007,лOйwи╜,105.93,2.88,4984.37,38.71,12.71,26,204.49,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-008,е·йwи╜,112.81,2.66,5149.9,39.76,9.63,30.12,312.68,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-009,дjйwи╜,121.63,2.75,1634.24,42.06,9.95,32.11,322.62,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-010,жNйwи╜,100.64,2.75,1596.6,41.08,11.74,29.35,250,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-011,╣┼╝╓и╜,101.02,3.29,12282.77,37.83,13.07,24.75,189.33,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-012,╣┼оїи╜,93.34,2.77,16946.16,38.32,11.96,26.36,220.37,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-013,╣┼║╓и╜,109.62,2.7,17733.96,38.32,11.55,26.78,231.87,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-014,йMиєи╜,104.15,2.82,10260.11,41.75,11.52,30.23,262.5,109Y09M
64000,░к╢пел,64000260,нX█_░╧,64000260-015,▒T║|и╜,106.38,2.54,465.92,34.23,13.87,20.36,146.74,109Y09M
64000,░к╢пел,64000270,е├жw░╧,64000270-001,е├жwи╜,104.02,2.34,958.32,38.46,13.1,25.35,193.45,109Y09M
64000,░к╢пел,64000270,е├жw░╧,64000270-002,е├╡╪и╜,106.5,2.22,700.54,35.11,12.23,22.87,186.96,109Y09M
64000,░к╢пел,64000270,е├жw░╧,64000270-003,╖s┤фи╜,100.63,2.37,490.9,31.89,10.15,21.74,214.21,109Y09M
64000,░к╢пел,64000270,е├жw░╧,64000270-004,╞Qе╨и╜,107.87,2.22,81.16,41.64,16.09,25.55,158.82,109Y09M
64000,░к╢пел,64000270,е├жw░╧,64000270-005,лO╣чи╜,102.26,2.4,672.28,28.86,12.9,15.96,123.73,109Y09M
64000,░к╢пел,64000270,е├жw░╧,64000270-006,║√╖sи╜,95.55,2.53,603.63,33.2,16.03,17.17,107.14,109Y09M
64000,░к╢пел,64000280,└▒к√░╧,64000280-001,е·йMи╜,100,2.85,579.26,35.57,17.79,17.79,100,109Y09M
64000,░к╢пел,64000280,└▒к√░╧,64000280-002,└▒╣tи╜,93.31,2.77,3875.25,43.97,16.16,27.81,172.08,109Y09M
64000,░к╢пел,64000280,└▒к√░╧,64000280-003,└▒дпи╜,108.36,2.55,5104.09,48.69,15.51,33.17,213.85,109Y09M
64000,░к╢пел,64000280,└▒к√░╧,64000280-004,└▒╣╪и╜,95.48,2.74,10643.54,45.57,12.41,33.16,267.14,109Y09M
64000,░к╢пел,64000280,└▒к√░╧,64000280-005,└▒к√и╜,104.11,2.95,2159.8,42.91,17.49,25.42,145.38,109Y09M
64000,░к╢пел,64000280,└▒к√░╧,64000280-006,┬┬┤фи╜,115.43,2.61,759.26,33.01,11.93,21.08,176.73,109Y09M
64000,░к╢пел,64000280,└▒к√░╧,64000280-007,дхжwи╜,111.23,2.5,2919.37,36.42,11.17,25.25,226.11,109Y09M
64000,░к╢пел,64000280,└▒к√░╧,64000280-008,╞Q╤Lи╜,112.05,2.78,1844.47,36.67,14.6,22.07,151.21,109Y09M
64000,░к╢пел,64000280,└▒к√░╧,64000280-009,╣L┤фи╜,104.55,2.67,2627.79,38.38,14.38,24.01,166.96,109Y09M
64000,░к╢пел,64000280,└▒к√░╧,64000280-010,о№з└и╜,110.61,2.76,504.18,35.61,12.5,23.11,184.88,109Y09M
64000,░к╢пел,64000280,└▒к√░╧,64000280-011,║кй│и╜,100.45,2.97,867.87,36.15,15.27,20.88,136.67,109Y09M
64000,░к╢пел,64000280,└▒к√░╧,64000280-012,лn╝dи╜,104.94,3.06,1070.15,35.4,13.79,21.61,156.73,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-001,▒ълHи╜,111.03,2.7,1650.53,36.24,13.57,22.67,167.08,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-002,▒ъ╕qи╜,101.54,2.6,4022.36,38.3,14.96,23.34,156.08,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-003,▒ъйMи╜,96.19,2.88,5212.67,41.73,16.06,25.66,159.73,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-004,▒ъени╜,102.04,3.02,2015.52,38.51,19.25,19.25,100,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-005,дд▒[и╜,97.83,2.77,1631.35,36.97,16.43,20.54,125,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-006,икоrи╜,110.95,2.68,1276.2,34.78,10.93,23.85,218.29,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-007,┬з│Hи╜,107.22,2.83,12219.92,34.58,10.43,24.15,231.46,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-008,┤╝│Hи╜,106.34,2.88,5476.01,32.76,11.63,21.13,181.75,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-009,лH│Hи╜,108.3,2.83,3534.46,29.09,11.44,17.64,154.2,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-010,жPжwи╜,109.56,2.74,1088.08,39.53,14.57,24.97,171.43,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-011,дjк┘и╜,107.15,2.83,4046.09,38.25,16.47,21.78,132.24,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-012,иккFи╜,107.46,2.71,4970.98,30.7,8.22,22.48,273.38,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-013,икжши╜,120.53,2.59,11045.11,31.94,12.57,19.36,154.02,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-014,нX╨ди╜,108.17,2.8,3739.87,31.21,10.56,20.66,195.69,109Y09M
64000,░к╢пел,64000290,▒ъйx░╧,64000290-015,их─_и╜,103.26,2.49,3000.65,28.48,9.87,18.61,188.58,109Y09M
64000,░к╢пел,64000300,║Xдs░╧,64000300-001,д╙ени╜,100.62,2.7,3965.64,51.17,19.17,31.99,166.87,109Y09M
64000,░к╢пел,64000300,║Xдs░╧,64000300-002,дj╝wи╜,93.6,2.55,3623.79,49.83,18.7,31.13,166.47,109Y09M
64000,░к╢пел,64000300,║Xдs░╧,64000300-003,╡Dмwи╜,102.79,2.29,1735.72,52.09,13.96,38.13,273.05,109Y09M
64000,░к╢пел,64000300,║Xдs░╧,64000300-004,╢ъ┤Iи╜,104.86,2.68,397.19,37.27,12.36,24.92,201.65,109Y09M
64000,░к╢пел,64000300,║Xдs░╧,64000300-005,дде┐и╜,115.85,2.8,268.36,42.95,12.52,30.42,242.96,109Y09M
64000,░к╢пел,64000300,║Xдs░╧,64000300-006,дjкLи╜,119.77,2.68,231.15,44.88,10.33,34.56,334.58,109Y09M
64000,░к╢пел,64000300,║Xдs░╧,64000300-007,дWмwи╜,112.88,2.54,683.64,38.72,6.77,31.95,472.22,109Y09M
64000,░к╢пел,64000300,║Xдs░╧,64000300-008,╖sе·и╜,120.62,2.5,135.73,50.7,10.21,40.49,396.55,109Y09M
64000,░к╢пел,64000300,║Xдs░╧,64000300-009,лn│╙и╜,109.67,2.71,129.43,43.27,8.89,34.38,386.81,109Y09M
64000,░к╢пел,64000300,║Xдs░╧,64000300-010,дд╝dи╜,136.84,1.98,53.46,46.34,1.63,44.72,2750,109Y09M
64000,░к╢пел,64000300,║Xдs░╧,64000300-011,кFени╜,102.88,2.57,273.76,46.77,11.44,35.33,308.82,109Y09M
