COUNTY_ID,COUNTY,TOWN_ID,TOWN,LINF01_T,LINF01_C1,LINF01_C2,LINF01_C3,LINF01_C4,LINF01_C5,LINF01_C6,LINF01_C7,LINF01_C8,LINF01_C9,LINF01_C10,LINF01_C11,LINF01_C12,LINF02_T,LINF02_C1,LINF02_C2,LINF02_C3,LINF02_C4,LINF02_C5,LINF02_C6,LINF02_C7,LINF02_C8,LINF02_C9,LINF02_C10,LINF02_C11,LINF02_C12,LINF03_T,LINF03_C1,LINF03_C2,LINF03_C3,LINF03_C4,LINF03_C5,LINF03_C6,LINF03_C7,LINF03_C8,LINF03_C9,LINF03_C10,LINF03_C11,LINF03_C12,LINF04_T,LINF04_C1,LINF04_C2,LINF04_C3,LINF04_C4,LINF04_C5,LINF04_C6,LINF04_C7,LINF04_C8,LINF04_C9,LINF04_C10,LINF04_C11,LINF04_C12,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,不含車位面積建物型態總計,不含車位面積公寓,不含車位面積透天厝,不含車位面積店面(店舖),不含車位面積辦公商業大樓,不含車位面積住宅大樓,不含車位面積華廈,不含車位面積套房,不含車位面積工廠,不含車位面積廠辦,不含車位面積農舍,不含車位面積倉庫,不含車位面積其他,不含車位中位數房價建物型態總計,不含車位中位數房價公寓,不含車位中位數房價透天厝,不含車位中位數房價店面(店舖),不含車位中位數房價辦公商業大樓,不含車位中位數房價住宅大樓,不含車位中位數房價華廈,不含車位中位數房價套房,不含車位中位數房價工廠,不含車位中位數房價廠辦,不含車位中位數房價農舍,不含車位中位數房價倉庫,不含車位中位數房價其他,含車位面積建物型態總計,含車位面積公寓,含車位面積透天厝,含車位面積店面(店舖),含車位面積辦公商業大樓,含車位面積住宅大樓,含車位面積華廈,含車位面積套房,含車位面積工廠,含車位面積廠辦,含車位面積農舍,含車位面積倉庫,含車位面積其他,含車位中位數房價建物型態總計,含車位中位數房價公寓,含車位中位數房價透天厝,含車位中位數房價店面(店舖),含車位中位數房價辦公商業大樓,含車位中位數房價住宅大樓,含車位中位數房價華廈,含車位中位數房價套房,含車位中位數房價工廠,含車位中位數房價廠辦,含車位中位數房價農舍,含車位中位數房價倉庫,含車位中位數房價其他,資料時間
64000,高雄市,64000060,新興區,4876.74,572.38,1913.62,0,52.57,1806.85,518.9,12.41,0,0,0,0,0,4206000,3080000,11000000,0,4206000,3400000,4948000,2200000,0,0,0,0,0,2319.81,0,0,0,0,2217.06,102.75,0,0,0,0,0,0,9730000,0,0,0,0,10000000,6725000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000070,前金區,6893.43,129.68,882.75,0,0,4832.15,1048.86,0,0,0,0,0,0,5700000,3980000,11500000,0,0,5350000,3950000,0,0,0,0,0,0,2451.86,0,0,0,0,2264.15,187.7,0,0,0,0,0,0,9990000,0,0,0,0,10175000,7190000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000080,苓雅區,20988.31,3783.52,3319.96,27.53,0,12678.16,1179.15,0,0,0,0,0,0,5825000,3616666,9900000,10650000,0,8325000,5000000,0,0,0,0,0,0,8742.59,24.22,0,0,0,7809.33,909.03,0,0,0,0,0,0,10680000,4100000,0,0,0,11320000,7850000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000090,前鎮區,21947.06,2144.07,3886.9,0,142.97,15196.67,564.59,11.86,0,0,0,0,0,6040000,2885000,8280000,0,23500000,6530000,4110000,2900000,0,0,0,0,0,8259.67,0,200.94,0,0,7204.17,329.42,0,0,525.14,0,0,0,9080000,0,28250000,0,0,9290000,6460000,0,0,11190000,0,0,0,"109Y3S"
64000,高雄市,64000100,旗津區,143.92,32.06,72.12,0,0,39.75,0,0,0,0,0,0,0,4000000,1500000,9900000,0,0,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000110,小港區,18123.82,1668.51,13466.08,0,0,1162.05,1827.17,0,0,0,0,0,0,6500000,2425000,11250000,0,0,4340000,3575000,0,0,0,0,0,0,2391.79,40.67,0,0,0,1775.89,575.23,0,0,0,0,0,0,5740000,3000000,0,0,0,6500000,4550000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000120,鳳山區,28847.43,3848.24,15681.94,61.64,0,6504.5,2751.12,0,0,0,0,0,0,5000000,2720000,10000000,9476435,0,4900000,4500000,0,0,0,0,0,0,17995.08,0,910.62,0,0,15598.13,1458.74,27.58,0,0,0,0,0,7050000,0,25800000,0,0,7100000,6340000,4250000,0,0,0,0,0,"109Y3S"
64000,高雄市,64000130,林園區,6827.0,260.62,5181.14,0,0,232.95,1138.03,14.26,0,0,0,0,0,3480000,990000,7300000,0,0,2500000,1187500,500000,0,0,0,0,0,145.47,0,0,0,0,0,145.47,0,0,0,0,0,0,2930000,0,0,0,0,0,2930000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000140,大寮區,9040.2,255.24,5701.44,0,0,822.27,455.17,0,82.8,1723.29,0,0,0,5000000,1650000,7000000,0,0,3000000,2960000,0,14800000,116666666,0,0,0,647.44,41.26,0,0,0,332.5,273.68,0,0,0,0,0,0,3525000,3650000,0,0,0,3815000,3380000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000150,大樹區,2554.75,0,2405.09,0,0,92.26,0,0,57.4,0,0,0,0,6251000,0,7250000,0,0,2200000,0,0,14000000,0,0,0,0,37.96,0,0,0,0,37.96,0,0,0,0,0,0,0,3300000,0,0,0,0,3300000,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000160,大社區,3665.08,48.59,3095.55,0,0,140.3,322.94,0,57.69,0,0,0,0,8925000,6300000,9065000,0,0,2800000,2750000,0,14200000,0,0,0,0,360.54,0,58.21,0,0,132.78,169.55,0,0,0,0,0,0,3225000,0,6000000,0,0,3000000,3225000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000170,仁武區,28623.75,63.75,23042.24,0,0,5445.17,72.58,0,0,0,0,0,0,11200000,2000000,12965000,0,0,5450000,1650000,0,0,0,0,0,0,3236.38,0,179.46,0,0,2847.57,209.35,0,0,0,0,0,0,6500000,0,7230000,0,0,6440000,10700000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000180,鳥松區,7671.94,120.05,6841.67,0,0,630.58,79.64,0,0,0,0,0,0,8950000,2820000,15000000,0,0,2400000,5625000,0,0,0,0,0,0,2235.8,0,94.23,0,0,1769.47,372.09,0,0,0,0,0,0,10500000,0,28600000,0,0,14200000,6625000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000190,岡山區,10152.5,154.98,6576.37,0,0,2938.78,373.97,0,45.93,0,62.48,0,0,5400000,1930000,11690000,0,0,3800000,2700000,0,14577779,0,21500000,0,0,1541.24,37.05,0,0,0,1366.97,137.21,0,0,0,0,0,0,6000000,3650000,0,0,0,6100000,4000000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000200,橋頭區,4452.64,0,2615.74,0,0,1499.61,337.29,0,0,0,0,0,0,6340000,0,8160000,0,0,5740000,6260000,0,0,0,0,0,0,8154.69,0,79.89,0,0,8074.8,0,0,0,0,0,0,0,9000000,0,9600000,0,0,8785000,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000210,燕巢區,1998.98,11.83,1861.63,0,0,0,125.52,0,0,0,0,0,0,6650000,920000,6800000,0,0,0,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000220,田寮區,498.21,0,498.21,0,0,0,0,0,0,0,0,0,0,18130000,0,18130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000230,阿蓮區,687.13,0,673.29,0,0,0,13.84,0,0,0,0,0,0,4800000,0,5300000,0,0,0,1150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000240,路竹區,2897.18,0,2853.39,0,0,0,43.79,0,0,0,0,0,0,8305000,0,8360000,0,0,0,5050000,0,0,0,0,0,0,195.73,0,0,0,0,41.26,154.47,0,0,0,0,0,0,4200000,0,0,0,0,4160000,4290000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000250,湖內區,2663.13,96.41,2355.63,0,0,44.3,166.79,0,0,0,0,0,0,5900000,2150000,7575000,0,0,2350000,2150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000260,茄萣區,1435.01,0,1331.16,0,0,103.85,0,0,0,0,0,0,0,5200000,0,6930000,0,0,2185000,0,0,0,0,0,0,0,111.69,0,0,0,0,111.69,0,0,0,0,0,0,0,2050000,0,0,0,0,2050000,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000270,永安區,271.29,0,271.29,0,0,0,0,0,0,0,0,0,0,4525000,0,4525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000280,彌陀區,723.62,0,723.62,0,0,0,0,0,0,0,0,0,0,8800000,0,8800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000290,梓官區,2446.27,0,2446.27,0,0,0,0,0,0,0,0,0,0,5950000,0,5950000,0,0,0,0,0,0,0,0,0,0,67.56,0,67.56,0,0,0,0,0,0,0,0,0,0,4970000,0,4970000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000300,旗山區,1872.08,6.48,1729.5,0,0,40.17,95.93,0,0,0,0,0,0,3800000,81708,4600000,0,0,2900000,790000,0,0,0,0,0,0,100.09,0,100.09,0,0,0,0,0,0,0,0,0,0,6580000,0,6580000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000310,美濃區,1947.19,98.36,1750.46,0,0,0,98.36,0,0,0,0,0,0,7520000,7520000,5500000,0,0,0,8480000,0,0,0,0,0,0,77.03,0,0,0,0,0,77.03,0,0,0,0,0,0,2165000,0,0,0,0,0,2165000,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000320,六龜區,787.73,0,787.73,0,0,0,0,0,0,0,0,0,0,2390000,0,2390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000330,甲仙區,124.59,0,124.59,0,0,0,0,0,0,0,0,0,0,4200000,0,4200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000340,杉林區,268.66,0,268.66,0,0,0,0,0,0,0,0,0,0,2000000,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
64000,高雄市,64000350,內門區,93.44,0,93.44,0,0,0,0,0,0,0,0,0,0,6000000,0,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10002,宜蘭縣,10002010,宜蘭市,15507.57,553.92,11357.56,0,0,1918.15,1677.93,0,0,0,0,0,0,9025000,3240000,10980000,0,0,15120000,4444444,0,0,0,0,0,0,3274.34,0,184.53,0,0,1662.54,1427.27,0,0,0,0,0,0,8390000,0,28500000,0,0,12185000,6530000,0,0,0,0,0,0,"109Y3S"
10002,宜蘭縣,10002020,羅東鎮,5036.89,479.79,2830.02,0,0,493.29,1233.79,0,0,0,0,0,0,5400000,3800000,9500000,0,0,4275000,4370000,0,0,0,0,0,0,2345.85,37.4,0,0,0,332.96,1975.49,0,0,0,0,0,0,6150000,4400000,0,0,0,5745000,6275000,0,0,0,0,0,0,"109Y3S"
10002,宜蘭縣,10002030,蘇澳鎮,3001.07,129.13,2780.57,0,0,9.82,81.55,0,0,0,0,0,0,5500000,2345000,5650000,0,0,520000,4625000,0,0,0,0,0,0,788.54,0,307.14,0,0,0,481.4,0,0,0,0,0,0,4250000,0,8600000,0,0,0,4250000,0,0,0,0,0,0,"109Y3S"
10002,宜蘭縣,10002040,頭城鎮,2289.43,33.18,1030.01,0,0,584.56,641.68,0,0,0,0,0,0,5950000,4700000,5365000,0,0,8940000,5575000,0,0,0,0,0,0,335.45,0,0,0,0,29.44,306.02,0,0,0,0,0,0,6215000,0,0,0,0,8500000,6030000,0,0,0,0,0,0,"109Y3S"
10002,宜蘭縣,10002050,礁溪鄉,4669.3,166.95,2558.44,0,0,906.76,994.61,42.54,0,0,0,0,0,6500000,3700000,9560000,0,0,7500000,3500000,7300000,0,0,0,0,0,314.35,0,0,0,0,200.46,113.89,0,0,0,0,0,0,6450000,0,0,0,0,7430000,5767900,0,0,0,0,0,0,"109Y3S"
10002,宜蘭縣,10002060,壯圍鄉,4049.85,86.23,3963.62,0,0,0,0,0,0,0,0,0,0,8280000,2500000,8350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10002,宜蘭縣,10002070,員山鄉,4431.96,72.71,4265.33,0,0,0,93.92,0,0,0,0,0,0,8635000,6840000,8680000,0,0,0,3350000,0,0,0,0,0,0,146.95,0,0,0,0,0,146.95,0,0,0,0,0,0,4075000,0,0,0,0,0,4075000,0,0,0,0,0,0,"109Y3S"
10002,宜蘭縣,10002080,冬山鄉,7071.25,58.89,6354.84,0,0,0,584.53,0,0,0,0,0,73.0,7680000,2950000,8730000,0,0,0,4580000,0,0,0,0,0,4700000,53.11,0,53.11,0,0,0,0,0,0,0,0,0,0,6060000,0,6060000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10002,宜蘭縣,10002090,五結鄉,7207.75,72.15,5663.67,0,0,296.47,1117.89,0,0,0,0,0,57.58,6000000,2000000,8500000,0,0,2950000,3870000,0,0,0,0,0,8532000,1120.75,373.28,146.71,0,0,305.91,294.86,0,0,0,0,0,0,4300000,3058000,20000000,0,0,10300000,4300000,0,0,0,0,0,0,"109Y3S"
10002,宜蘭縣,10002100,三星鄉,4648.5,0,4543.64,0,0,0,0,0,0,0,69.82,0,35.04,9350000,0,9580000,0,0,0,0,0,0,0,9200000,0,3700000,44.09,0,0,0,0,0,44.09,0,0,0,0,0,0,7400000,0,0,0,0,0,7400000,0,0,0,0,0,0,"109Y3S"
10004,新竹縣,10004010,竹北市,35226.39,266.18,14336.77,382.23,0,18488.39,1240.27,63.2,408.33,0,41.03,0,0,12340000,3360000,15600000,24430000,0,12390000,2500000,2450000,83440000,0,19000000,0,0,41680.35,43.48,718.23,666.53,0,34530.65,5218.66,81.98,0,420.81,0,0,0,11000000,4750000,17450000,19600000,0,12110000,7575000,5390000,0,45550000,0,0,0,"109Y3S"
10004,新竹縣,10004020,竹東鎮,13458.01,354.38,11217.4,0,0,1101.92,784.3,0,0,0,0,0,0,5825000,2100000,8000000,0,0,4015000,3500000,0,0,0,0,0,0,5727.9,166.47,280.44,0,0,3135.01,2145.98,0,0,0,0,0,0,6380000,3550000,8500000,0,0,7860000,5075000,0,0,0,0,0,0,"109Y3S"
10004,新竹縣,10004030,新埔鎮,9687.23,26.81,3741.33,280.95,0,5252.0,109.98,0,0,0,276.16,0,0,5500000,733333,13800000,11650000,0,5050000,5450000,0,0,0,24900000,0,0,4256.83,0,3943.08,0,0,141.43,172.32,0,0,0,0,0,0,15940000,0,16440000,0,0,7360000,5125000,0,0,0,0,0,0,"109Y3S"
10004,新竹縣,10004040,關西鎮,1482.1,39.66,1359.53,0,0,0,82.91,0,0,0,0,0,0,9000000,4300000,9200000,0,0,0,3275000,0,0,0,0,0,0,271.42,0,0,0,0,179.59,91.82,0,0,0,0,0,0,7430000,0,0,0,0,8190000,3000000,0,0,0,0,0,0,"109Y3S"
10004,新竹縣,10004050,湖口鄉,15868.43,425.05,10306.63,86.67,0,1158.23,3830.42,14.57,0,0,46.85,0,0,5790000,3675000,9130000,12600000,0,5980000,4000000,1372000,0,0,11500000,0,0,3907.14,114.35,339.03,0,0,235.84,3217.92,0,0,0,0,0,0,5780000,4580000,11700000,0,0,7200000,5730000,0,0,0,0,0,0,"109Y3S"
10004,新竹縣,10004060,新豐鄉,8464.39,294.42,6563.94,0,0,238.84,1067.51,0,299.68,0,0,0,0,6700000,2200000,7800000,0,0,5650000,4125000,0,105000000,0,0,0,0,1073.74,20.67,415.14,0,0,196.38,441.55,0,0,0,0,0,0,6050000,3380000,7200000,0,0,5200000,5090000,0,0,0,0,0,0,"109Y3S"
10004,新竹縣,10004070,芎林鄉,1982.36,0,1847.15,0,0,0,135.21,0,0,0,0,0,0,10100000,0,13800000,0,0,0,1280000,0,0,0,0,0,0,588.4,41.27,0,0,0,0,547.13,0,0,0,0,0,0,6880000,2700000,0,0,0,0,7100000,0,0,0,0,0,0,"109Y3S"
10004,新竹縣,10004080,橫山鄉,340.59,0,340.59,0,0,0,0,0,0,0,0,0,0,6000000,0,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10004,新竹縣,10004090,北埔鄉,524.63,0,399.79,0,0,0,0,0,0,0,124.84,0,0,8500000,0,7500000,0,0,0,0,0,0,0,14395000,0,0,38.67,0,38.67,0,0,0,0,0,0,0,0,0,0,4800000,0,4800000,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10004,新竹縣,10004100,寶山鄉,1798.48,36.1,1716.42,0,0,0,45.96,0,0,0,0,0,0,13700000,3600000,14580000,0,0,0,3750000,0,0,0,0,0,0,622.41,0,0,0,0,0,622.41,0,0,0,0,0,0,6470000,0,0,0,0,0,6470000,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005010,苗栗市,10416.57,1440.18,4766.15,0,0,102.02,4108.22,0,0,0,0,0,0,5255000,3375000,8500000,0,0,2760000,5100000,0,0,0,0,0,0,4450.74,0,115.26,0,0,2191.52,2143.95,0,0,0,0,0,0,6050000,0,6240000,0,0,7620000,5700000,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005020,苑裡鎮,3926.18,32.24,3763.99,0,0,0,129.96,0,0,0,0,0,0,7305000,2850000,7490000,0,0,0,5500000,0,0,0,0,0,0,310.1,0,0,0,0,0,310.1,0,0,0,0,0,0,5125000,0,0,0,0,0,5125000,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005030,通霄鎮,1133.76,81.96,1014.33,0,0,0,37.46,0,0,0,0,0,0,3395000,5250000,3390000,0,0,0,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005040,竹南鎮,11556.53,220.92,7157.2,0,0,3019.94,1158.48,0,0,0,0,0,0,6430000,2500000,9950000,0,0,6130000,3525000,0,0,0,0,0,0,3933.62,202.69,491.13,0,0,1330.19,1909.62,0,0,0,0,0,0,6515000,16400000,12150000,0,0,7200000,5800000,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005050,頭份市,18716.47,501.89,6227.79,54.29,0,10304.51,1618.03,9.96,0,0,0,0,0,4800000,2900000,7500000,8690000,0,4810000,2800000,850000,0,0,0,0,0,5833.72,181.37,658.25,0,0,2865.11,2128.99,0,0,0,0,0,0,6300000,4875000,13300000,0,0,7400000,5000000,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005060,後龍鎮,2007.21,35.53,1884.53,0,0,0,87.14,0,0,0,0,0,0,7600000,1230000,9080000,0,0,0,5450000,0,0,0,0,0,0,117.09,0,54.16,0,0,0,62.93,0,0,0,0,0,0,7100000,0,9000000,0,0,0,6300000,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005070,卓蘭鎮,334.79,0,302.9,0,0,0,31.9,0,0,0,0,0,0,4600000,0,6050000,0,0,0,2500000,0,0,0,0,0,0,36.51,0,0,0,0,0,36.51,0,0,0,0,0,0,3000000,0,0,0,0,0,3000000,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005080,大湖鄉,193.22,0,101.46,0,0,0,38.71,0,0,0,53.04,0,0,5675000,0,4690000,0,0,0,5370000,0,0,0,6150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005090,公館鄉,1708.48,308.87,1225.43,49.56,0,0,124.62,0,0,0,0,0,0,8050000,4200000,9650000,8700000,0,0,3310000,0,0,0,0,0,0,1075.14,0,55.09,0,0,0,1020.05,0,0,0,0,0,0,6120000,0,8880000,0,0,0,6070000,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005100,銅鑼鄉,15040.32,46.62,522.62,0,0,0,9557.23,0,4913.85,0,0,0,0,7350000,4800000,5590000,0,0,0,181154962,0,448700000,0,0,0,0,33.76,0,0,0,0,0,33.76,0,0,0,0,0,0,5390000,0,0,0,0,0,5390000,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005110,南庄鄉,223.02,0,223.02,0,0,0,0,0,0,0,0,0,0,4500000,0,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005120,頭屋鄉,299.71,45.68,254.03,0,0,0,0,0,0,0,0,0,0,1800000,2800000,1550000,0,0,0,0,0,0,0,0,0,0,34.66,0,0,0,0,0,34.66,0,0,0,0,0,0,4800000,0,0,0,0,0,4800000,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005130,三義鄉,828.44,95.71,732.74,0,0,0,0,0,0,0,0,0,0,5750000,2950000,5800000,0,0,0,0,0,0,0,0,0,0,39.12,0,0,0,0,0,39.12,0,0,0,0,0,0,2800000,0,0,0,0,0,2800000,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005150,造橋鄉,688.73,393.47,286.84,0,0,0,0,8.42,0,0,0,0,0,400000,400000,2300000,0,0,0,0,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005160,三灣鄉,113.63,0,113.63,0,0,0,0,0,0,0,0,0,0,13940000,0,13940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005170,獅潭鄉,106.18,0,106.18,0,0,0,0,0,0,0,0,0,0,17500000,0,17500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10005,苗栗縣,10005180,泰安鄉,36.63,0,36.63,0,0,0,0,0,0,0,0,0,0,21800000,0,21800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007010,彰化市,18072.12,676.21,15112.2,0,0,1297.29,986.42,0,0,0,0,0,0,9160000,3775000,11775000,0,0,4550000,4200000,0,0,0,0,0,0,5185.85,0,790.96,0,0,3015.67,1379.21,0,0,0,0,0,0,6400000,0,13015000,0,0,7750000,5500000,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007020,鹿港鎮,14229.24,54.46,13716.74,0,0,35.61,155.63,0,266.79,0,0,0,0,9615000,2950000,10000000,0,0,4500000,5290000,0,38500000,0,0,0,0,553.82,0,0,0,0,0,553.82,0,0,0,0,0,0,4450000,0,0,0,0,0,4450000,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007030,和美鎮,5546.18,66.82,5220.0,0,0,0,78.87,0,75.95,0,104.53,0,0,9000000,3500000,9000000,0,0,0,4250000,0,19500000,0,16200000,0,0,161.51,0,36.79,0,0,0,124.72,0,0,0,0,0,0,13900000,0,9800000,0,0,0,18000000,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007040,線西鄉,4052.11,0,4052.11,0,0,0,0,0,0,0,0,0,0,6900000,0,6900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007050,伸港鄉,2089.31,0,2064.74,0,0,0,24.56,0,0,0,0,0,0,8500000,0,8550000,0,0,0,3780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007060,福興鄉,3987.06,0,3935.08,0,0,0,45.93,0,0,0,6.05,0,0,8060000,0,8060000,0,0,0,4000000,0,0,0,517800,0,0,144.42,0,0,0,0,37.96,106.46,0,0,0,0,0,0,3330000,0,0,0,0,4500000,3330000,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007070,秀水鄉,1798.01,0,1798.01,0,0,0,0,0,0,0,0,0,0,8700000,0,8700000,0,0,0,0,0,0,0,0,0,0,1517.57,0,1517.57,0,0,0,0,0,0,0,0,0,0,1462500,0,1462500,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007080,花壇鄉,4924.33,0,4924.33,0,0,0,0,0,0,0,0,0,0,8140000,0,8140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007090,芬園鄉,440.78,0,440.78,0,0,0,0,0,0,0,0,0,0,4760000,0,4760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007100,員林市,10708.27,418.86,8836.84,0,0,1036.44,384.4,31.73,0,0,0,0,0,8350000,2900000,11100000,0,0,3650000,3800000,1485000,0,0,0,0,0,1332.34,71.63,134.39,0,0,705.11,421.22,0,0,0,0,0,0,6900000,12000000,11680000,0,0,6900000,5220000,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007110,溪湖鎮,3644.33,0,3644.33,0,0,0,0,0,0,0,0,0,0,8235000,0,8235000,0,0,0,0,0,0,0,0,0,0,163.5,0,0,0,0,163.5,0,0,0,0,0,0,0,5680000,0,0,0,0,5680000,0,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007120,田中鎮,2348.55,0,2237.68,0,0,0,110.87,0,0,0,0,0,0,6500000,0,6600000,0,0,0,2050000,0,0,0,0,0,0,29.04,0,0,0,0,0,29.04,0,0,0,0,0,0,2380000,0,0,0,0,0,2380000,0,0,0,0,0,0,"109Y3S"
10007,彰化縣,10007130,大村鄉,1464.35,77.28,1205.74,0,0,0,103.71,0,0,0,0,0,77.62,6000000,3000000,7150000,0,0,0,2600000,0,0,0,0,0,5010000,854.85,0,127.39,0,0,0,365.58,0,0,0,0,0,361.88,5105000,0,6400000,0,0,0,4800000,0,0,0,0,0,5195000,"109Y3S"
